,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
703,,,,,,,,(,,,,
705,(,(,,,,(,(,,,(,,
706,,,(,,,,,,(,,(,(
708,,,,(,,,,,,,,
712,,,,,(,,,,,,,
720,,,,,,,N,,,,,
725,,,,,,,,N,,,,
729,,,,,,,,,N,,,
730,N,N,N,,,N,,,,N,N,N
732,,,,,N,,,,,,,
743,,,,N,,,,,,,,
747,,,,,),,,,,,,
749,),,),,,,,,,,,
753,,,,,,,),,,,,
754,,),,),,),,,,,,
755,,,,,,,,,,,,)
757,,,,,,,,),,,),
761,,,,,,,,,),,,
762,,,,,,,,,,),,
787,,,,(,,,,,,,,
789,,,,,,,,,,,(,
790,,(,,,,,,,,,,
791,(,,,,(,,,,,,,
792,,,,,,,,(,(,,,
794,,,,,,,,,,(,,
799,,,,,,,,,,,,(
802,,,(,,,,,,,,,
803,,,,,,,(,,,,,
825,,,,,,(,,,,,,
841,,,t,,,,,,,,,
845,,,,,,,t,,,,,
846,,,,,t,,,,,,,
850,t,,,,,,,,,,,
854,,,,t,,,,,,,,
855,,,,,,,,,,,,t
856,,,,,,,,t,,,t,
858,,t,,,,,,,,,,
859,,,,,,,,,,t,,
861,,,,,,,,,t,,,
865,,,,,,t,,,,,,
876,,,),,,,,,,,,
879,,,,,),,,,,,,
883,,,,,,,,,,,,)
885,,,,,,,),,,,,
893,,,,,,,,,,),,
894,,,,,,,,,),,),
895,),,,,,),,,,,,
896,,),,,,,,),,,,
899,,,,),,,,,,,,
991,,,,,,,,(,,,,
996,,,,,,,,,(,,,
997,,(,(,,,,,,,,,
998,,,,,,(,,,,,,
999,,,,,,,,,,,(,
1003,,,,,,,,,,(,,
1012,,,,(,,,,,,,,
1015,,,,,,,,,,,,(
1016,(,,,,,,,,,,,
1019,,,,,(,,(,,,,,
1021,,,p,,,,,,,,,
1023,,,,,,,,p,,,,
1025,,,,,,p,,,,,,
1026,,,,,,,,,p,p,,
1028,,p,,p,,,,,,,p,
1029,p,,,,,,,,,,,p
1041,,,,,,,p,,,,,
1044,,,),,p,,,,,,,
1047,,,,,,,,),,,,
1051,),,,,,,,,,,),
1052,,,,),,,,,,),,
1054,,,,,,,),,,,,
1055,,),,,,),,,),,,)
1063,,,,,),,,,,,,
1086,(,,,,,,,,(,,,
1089,,(,,,,(,,,,(,,(
1090,,,(,,,,(,,,,(,
1091,,,,,,,,(,,,,
1095,,,,,(,,,,,,,
1096,,,,(,,,,,,,,
1104,,,,,,,N,,,,,
1108,,,,,,,,N,,,,
1113,N,,,,,,,,N,,,
1114,,N,N,,,N,,,,N,N,N
1116,,,,,N,,,,,,,
1127,,,,N,,,,,,,,
1129,,,,,),,,,,,,
1131,),,,,,,,,,,,
1133,,,),,,,,,,,,
1137,,,,,,),),,,,,
1138,,),,,,,,,,,),
1139,,,,),,,,,,,,)
1142,,,,,,,,),,,,
1143,,,,,,,,,),,,
