,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
330,,,,,,,,(,,,,
334,,,,,,(,,,,,,
335,,(,,,(,,(,,(,,,
336,,,(,,,,,,,(,,
337,,,,,,,,,,,,(
338,,,,(,,,,,,,(,
340,(,,,,,,,,,,,
344,,,,,,,N,,,,,
345,,,,N,,,,N,,,,
350,,,,,N,,,,,,,
353,,,,,,,,,N,,,
357,N,,,,,,,,,N,N,
358,,,,,,,,,,,,N
360,,N,N,,,N,,,,,,
371,,,,,),,,,,,,
373,,,,,,,),,,,,
374,,,,),,,,),,,,
375,),,,,,,,,,,,
378,,,,,,,,,),,),)
380,,,,,,,,,,),,
381,,),),,,),,,,,,
413,,,,,,,,,,(,,
416,,,,,,,,,(,,,
426,,,,,,,,,,,(,
428,,,,,,(,,,,,,
431,,,,(,,,,,,,,
432,,(,,,,,,,,,,
434,(,,,,,,,,,,,
440,,,,,,,,(,,,,
441,,,,,,,,,,,,(
443,,,,,,,(,,,,,
444,,,,,(,,,,,,,
467,,,,,t,,,,,,,
468,t,,,,,,,,t,,,
469,,,(,,,,,,,,,
470,,,,,,,,t,,,,
472,,,,,,,,,,t,,
476,,,,,,,,,,,t,
478,,,,,,,,,,,,t
481,,,,t,,,,,,,,
483,,t,,,,,,,,,,
484,,,,,,t,,,,,,
488,,,,,,,t,,,,,
493,,,t,,),,,,,,,
494,,,,,,,,),,,,
502,,,,,,,,,),,,
504,),,,,,,,,,,),
511,,,,,,,),,,,,
512,,,,,,,,,,),,
514,,),,),,,,,,,,
516,,,,,,),,,,,,
518,,,,,,,,,,,,)
520,,,),,,,,,,,,
591,,,,(,,,,,,,,
601,,,(,,,,,,,,,
602,,,,,,,,,,,(,
603,,,,,,,,(,,,,(
604,,(,,,,,,,,,,
605,,,,,(,(,(,,(,(,,
609,(,,,,,,,,,,,
622,,,,,,,,,,p,,
623,,,,,,,,p,,,,
624,,p,p,p,,p,p,,,,,
625,,,,,,,,,p,,,p
626,,,,,p,,,,,,p,
632,p,,,,,,,,,,,
643,,,,,,,),,,,,
644,,,,,,),,,,,,
645,,,,,,,,),,,,
646,,,,,),,,,,,,
647,,,),,,,,,),),,
649,,),,,,,,,,,),)
650,),,,,,,,,,,,
652,,,,),,,,,,,,
668,,,,,,,,,(,,,
670,,,,,,,(,(,,,,
671,(,,,,,,,,,,(,
672,,(,,(,,,,,,,,(
673,,,,,(,(,,,,,,
674,,,(,,,,,,,,,
675,,,,,,,,,,(,,
678,,,,N,,,N,,,,,
681,,,,,,,,N,,,,
684,,,,,N,,,,,,,
691,,,,,,,,,N,,,
692,N,,,,,,,,,,N,
693,,,,,,,,,,N,,N
694,,N,,,,N,,,,,,
695,,,N,,,,,,,,,
707,,,,),,,,,,,,
708,,,,,,,),),,,,
709,,,,,),,,,,,,
710,,,,,,,,,,,,)
711,),,,,,,,,,,,
712,,,,,,,,,,),,
714,,,,,,,,,,,),
715,,,),,,,,,),,,
716,,),,,,,,,,,,
717,,,,,,),,,,,,
749,,,,,,,,,,(,,
753,,,,,,,,,(,,(,
762,,,,,,,,(,,,,
767,,,,,,,,,,,,(
769,,,,(,,,,,,,,
770,,(,,,,,,,,,,
779,(,,,,,(,,,,,,
782,,,,,(,,,,,,,
787,,,,,,,(,,,,,
790,,,(,,,,,,,,,
791,,,,,,,,t,,,,
803,,,,,,,,,t,,,
807,t,,,,t,,,,,,,
808,,,,,,,,,,t,,
811,,,,t,,,,,,,t,
813,,,,,,,,,,,,t
814,,t,,,,,,,,,,
816,,,,,,t,,,,,,
818,,,t,,,,,,,,,
822,,,,,,,,),,,,
823,,,,,,,t,,,,,
825,,,,,),,,,,,,
835,),,,,,,,,,,,
837,,,,,,,,,),,,
841,,,,,,,,,,),,
848,,,,),,),,,,,,)
849,,),,,,,,,,,),
850,,,),,,,,,,,,
852,,,,,,,),,,,,
931,,,,,,,,,,(,,
932,,,,,,,,,,,(,(
939,,,,,,(,,,,,,
940,,(,,,,,,,,,,
942,,,(,,,,,,,,,
944,,,,(,(,,,,,,,
945,(,,,,,,,,,,,
947,,,,,,,(,,,,,
949,,,,,,,,(,,,,
957,,,,,,,,,(,,,
959,,,,,,,,,,p,,
960,,,p,,,,,p,,,,
