,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
710,,,,(,,,,,,,,
713,,,,,,,,,(,(,,(
714,,(,,,,,(,,,,,
715,,,,,,,,(,,,,
716,(,,,,(,,,,,,(,
718,,,(,,,(,,,,,,
728,,,,,N,,,,,,,
729,,,,,,,,N,,,,
730,,,,,,,N,,,,,
735,N,,,,,,,,,,,
737,,N,N,,,N,,,N,,N,N
738,,,,,,,,,,N,,
749,,,,N,,,,,,,,
757,),,,,),,,,,,,
758,,),,,,,,,,,),
759,,,),,,,,,,,,)
760,,,,,,),,,,,,
761,,,,,,,),,,,,
762,,,,,,,,,,),,
764,,,,,,,,),),,,
770,,,,),,,,,,,,
780,,,,,,,,,(,,,
784,,,,,,,,(,,,,
801,,,,(,,,,,,(,(,
802,,,,,,,,,,,,(
803,(,(,,,,,,,,,,
805,,,,,,,(,,,,,
810,,,(,,,,,,,,,
814,,,,,,(,,,,,,
816,,,,,(,,,,,,,
838,,,,,,,t,,,,,
844,,,,,,,,t,,,,
850,,,,,,,,,t,,,
851,,,t,,,,,,,,,
852,,,,,,,,,,t,,
853,t,,,,,,,,,,t,t
854,,,,,t,,,,,,,
855,,t,,,,t,,,,,,
856,,,,t,,,,,,,,
859,,,,,,,),,,,,
881,,,,,),,,,,,,
882,),,,,,,,,,,,
886,,,,),,,,,,,,
887,,,,,,,,),,,,
889,,),,,,,,,,,,
890,,,,,,),,,,),,
891,,,,,,,,,),,,
894,,,,,,,,,,,),)
896,,,),,,,,,,,,
1069,(,,,,,,,,,,,
1070,,,,,,,,(,,,,
1071,,,,,,,,,,(,,(
1073,,,,,,,(,,(,,,
1074,,(,,,,(,,,,,,
1075,,,,,,,,,,,(,
1077,,,,(,,,,,,,,
1080,,,,,(,,,,,,,
1093,,,(,,,,p,,,,,
1096,,,,,,p,,,,,,
1097,,p,,,,,,p,,,,
1098,,,,p,,,,,p,p,p,p
1099,p,,,,,,,,,,,
1112,,,,,p,,,,,,,
1114,,,p,,,,,,,,,
1115,,,,,,,),,,,,
1116,,,,,,),,),,,,
1119,,),,,,,,,),,,
1120,,,,,,,,,,),),)
1122,,,,),,,,,,,,
1123,),,,,,,,,,,,
1126,,,),,,,,,,,,
1127,,,,,),,,,,,,
1143,,,,,,,,(,,,,
1144,,,,,(,,,,,,,
1146,,,(,(,,,,,,,,
1147,,,,,,,(,,,,,
1148,,,,,,,,,,(,,
1149,,,,,,,,,(,,(,
1150,(,(,,,,(,,,,,,(
1161,,,,,N,,,N,,,,
1162,,,,,,,N,,,,,
1168,N,,,,,,,,,,,
1170,,N,N,,,N,,,,N,N,N
1171,,,,,,,,,N,,,
1182,,,,N,,,,,,,,
1188,,,,,,,,,,,,)
1189,,,,,),,,,,,,
1191,),,,,,),,,,,,
1192,,,,,,,,,,,),
1193,,),),,,,,,,),,
1194,,,,,,,),,,,,
1196,,,,,,,,),),,,
1197,,,,),,,,,,,,
