,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
395,,,,,,(,,,,,,
399,,,,,,,(,,,,,
400,,,(,,,,,,,(,,
402,,,,,(,,,(,,,,
403,,,,,,,,,(,,,
404,(,(,,,,,,,,,(,
405,,,,,,,,,,,,(
409,,,,(,,,,,,,,
417,,,,,,,N,N,,,,
418,,,,,,,,,N,,,
420,,,,,,N,,,,N,,
421,,N,N,,,,,,,,N,N
423,N,,,,N,,,,,,,
431,,,),,,,,,,,,
435,,,,N,,,,,,,,
441,,,,,),,,,,,,
442,,),,,,),,,,,,
443,),,,,,,,,,),,
444,,,,,,,,,,,,)
445,,,,),,,,,,,,
446,,,,,,,,,,,),
447,,,,,,,),,,,,
450,,,,,,,,),),,,
472,,,,,,,,,(,,,
481,,,,,,,,,,(,,
482,,,,,,,,(,,,,
484,,,,,,,,,,,(,
486,,,,,,,,,,,,(
488,,(,,,,,,,,,,
489,,,,,,(,,,,,,
490,,,,(,,,,,,,,
494,(,,,,,,,,,,,
497,,,,,(,,,,,,,
498,,,(,,,,,,,,,
507,,,,,,,(,,,,,
528,,,t,,,,,,,,,
529,,,,,,,,t,,,,
530,,t,,,,t,,,t,,,
531,t,,,t,,,,,,t,,
532,,,,,,,,,,,t,
533,,,,,t,,,,,,,t
534,,,,,,,t,,,,,
556,,,,,,,),,,,,
558,),,,,,,,,,,,
559,,,),),,,,,,,,
560,,),,,,,,,,,,
561,,,,,),,,,,,,
566,,,,,,,,),),,,
568,,,,,,),,,,),),
570,,,,,,,,,,,,)
644,,,,,,,,,,(,,
646,,,,,,,(,,,,,
647,,,,,,,,,,,(,
648,,,,,(,,,(,,,,
650,,,,,,,,,(,,,
651,,,(,,,(,,,,,,(
652,,(,,(,,,,,,,,
655,(,,,,,,,,,,,
663,,,,,,,p,,,,,
664,,,,,,,,p,,,,
669,,,p,,,,,,p,p,,
671,,,,,p,p,,,,,p,
672,,p,,,,,,,,,,
673,,,,,,,,,,,,p
676,,,,p,,,,,,,,
678,,,,,,,),,,,,
680,p,,,,,,,,,,,
681,,,,,,,,),,,,
688,,,,,),,,,,,,
692,,,),),,,,,,,,
693,,,,,,),,,,,,
694,,),,,,,,,,,,
695,,,,,,,,,,),,
696,),,,,,,,,),,,)
697,,,,,,,,,,,),
721,,,,,,(,,,,,,
722,,,,,,,(,,,,(,
