,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
679,,,,,(,,,(,,,,
680,,(,,,,,(,,,,,
682,(,,,,,(,,,,,,
683,,,,,,,,,(,,,
684,,,,,,,,,,,(,(
685,,,,,,,,,,(,,
688,,,,(,,,,,,,,
689,,,(,,,,,,,,,
690,,,,,,,N,,,,,
693,,,,,,,,N,N,,,
697,,,,,N,,,,,,,
699,N,,,,,,,,,,,
700,,N,,,,,,,,N,N,N
701,,,N,,,N,,,,,,
710,,,,N,,,,,,,,
716,,,,,),,,,,,,
718,),,,,,,,,,,,
720,,,,,,,),,,,,
727,,,),,,),,,,,,
728,,,,,,,,,),,,)
729,,),,),,,,,,,,
730,,,,,,,,,,,),
732,,,,,,,,,,),,
733,,,,,,,,),,,,
758,,,,,,,,,(,,,
769,,,,,,,,,,,,(
770,,,,,,,,(,,,,
771,,,,(,,,,,,,,
772,,,,,,,,,,,(,
773,,,,,,,,,,(,,
775,(,,,,,,,,,,,
778,,,,,(,,,,,,,
780,,(,,,,(,(,,,,,
814,,,,,,,,t,,,,
816,,,(,,,,,,,,,
819,,,,,t,,,,t,,,
822,t,,,t,,,,,,t,,
824,,,,,,,,,,,,t
827,,,,,,,,,,,t,
829,,t,,,,,t,,,,,
833,,,,,,t,,,,,,
851,,,,,),,,,,,,
856,,,t,,,,,,,,,
859,,,,,,,,),,,,
860,,,,,,,),,,,,
862,),,,,,,,,,,,)
864,,,,),,,,,,,,
865,,,,,,),,,,,,
866,,),,,,,,,),,,
867,,,,,,,,,,),),
874,,,),,,,,,,,,
1124,,,,,,,,,,(,,
1125,,(,,,,,,,,,,
1127,,,,,,,,,(,,,
1128,,,,,,(,,,,,,
1130,,,,,,,(,(,,,,
1133,(,,,(,,,,,,,,
1134,,,,,,,,,,,(,
1135,,,,,(,,,,,,,
1136,,,,,,,,,,,,(
1137,,,(,,,,,,,,,
1148,,,,,,,p,,,,,
1149,,,,,,p,,,p,,,
1150,,p,,,,,,,,p,,
1152,,,,p,,,,p,,,,
1153,,,,,,,,,,,p,
1155,,,,,,,,,,,,p
1157,,,,,p,,,,,,,
1159,,,p,,,,,,,,,
1160,p,,,,,,,,,,,
1164,,,,,,,),,,,,
1170,,,,,,),,,,,,)
1171,,,,,,,,,,,),
1172,),,,,),,,,,,,
1173,,,,),,,,,,,,
1174,,),,,,,,,,,,
1175,,,,,,,,,),,,
1177,,,),,,,,),,,,
1178,,,,,,,,,,),,
1195,,,,,,,(,,,,,
1200,,,,,,,,(,,,,
1201,,,,,,,,,,,(,
1202,,,,,,,,,(,,,
1204,(,(,,,(,,,,,,,(
1205,,,,,,(,,,,,,
1208,,,,,,,,,,(,,
1210,,,,(,,,,,,,,
1212,,,(,,,,,,,,,
1214,,,,,,,N,,,,,
1215,,,,,,,,N,N,,,
1220,,,,,N,,,,,,,
1222,N,N,,,,N,,,,,N,N
1223,,,N,,,,,,,N,,
1234,,,,N,,,,,,,,
1242,),,,,,,,,,,,
1243,,,,,,,),,,,,
1245,,,,,,,,,,,,)
1246,,,,,,,,),,,,
1248,,,,,,,,,,,),
1249,,,),,,),,,,),,
1250,,),,,,,,,,,,
1251,,,,),,,,,,,,
1252,,,,,),,,,),,,
1285,,,,,,,,,(,(,,
1287,,,,,,,,(,,,,
1289,,,,,,,,,,,(,
1291,(,,,,,,,,,,,
1292,,,,,,,,,,,,(
1296,,,,(,,,,,,,,
1298,,,,,,(,,,,,,
1299,,(,,,(,,,,,,,
1309,,,,,,,(,,,,,
1340,,,,,,,,t,,,,
1344,,,,,,,,,t,,,
1346,,,(,t,t,,,,,,,t
1347,,t,,,,t,,,,t,t,
1348,t,,,,,,,,,,,
1353,,,,,,,t,,,,,
1371,,,,,),,,,,,,
1372,,,t,,,,,,,,,
1376,,),,,,),,,,,,
1377,),,,,,,,,,,,
1380,,,,,,,),,,,,
1381,,,,,,,,,,,),
1382,,,,),,,,,,,,)
1386,,,,,,,,),,),,
1390,,,,,,,,,),,,
