,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
798,,,,,,,,(,(,,,
802,,,,,,,(,,,,,
803,,(,,,,,,,,,(,
804,,,(,,,(,,,,,,
805,(,,,,,,,,,,,(
806,,,,,,,,,,(,,
807,,,,,(,,,,,,,
808,,,,(,,,,,,,,
815,,,,,N,,,,,,,
816,N,,,,,,,,,,,
822,,,,,,,N,N,,,N,N
823,,,,,,,,,N,N,,
824,,N,,,,N,,,,,,
825,,,N,,,,,,,,,
839,,,,N,,,,,,,,
847,),,,,,,,,,,,
848,,,,,,,),),,,,
849,,),,,,),,,,,,)
850,,,),,),,,,,,,
851,,,,,,,,,,,),
852,,,,,,,,,),),,
853,,,,),,,,,,,,
880,,,,,,,,,(,,,
883,,,,,,,,(,,,,
893,,,,,,,,,,(,,
895,,,,,,,,,,,(,
904,,(,,,,,,,,,,
905,(,,,(,,,,,,,,
906,,,,,(,,,,,,,(
913,,,(,,,,,,,,,
918,,,,,,(,,,,,,
935,,,,,,,(,,,,,
947,,,,,t,,,,,,,
950,,,,,,,,t,,,,
957,,,,,,,,,t,,,
962,t,,,,,,,,,t,t,t
963,,t,,t,,t,,,,,,
964,,,t,,,,,,,,,
965,,,,,,,t,,,,,
970,,,,,),,,,,,,
989,,,,,,,),,,,,
997,,,,,,,,,,,,)
999,,,),,,,,,,,,
1000,,,,,,),,,,,,
1002,,,,,,,,),,,,
1003,),,,,,,,,,,,
1005,,,,),,,,,),),),
1015,,),,,,,,,,,,
1250,,,(,,,,,,,,,
1253,,,,,,,,(,,,,
1256,,,,,,,(,,(,,(,
1257,,,,(,,,,,,(,,
1258,,(,,,,,,,,,,
1259,(,,,,,,,,,,,
1260,,,,,,(,,,,,,(
1271,,,,,(,,p,,,,,
1273,,,,,,,,p,,,,
1275,,,,,,,,,p,,,
1276,,,p,,,,,,,,,
1278,,,,,,p,,,,p,,
1279,,p,,,,,,,,,,
1280,,,,p,,,,,,,,
1281,,,,,,,,,,,,p
1283,p,,,,,,),,,,,
1288,,,,,,),,,,,,
1289,,,),,p,,,,,,,
1290,,,,,,,,,,,p,
1301,,,,,,,,),,),,)
1302,,),,,,,,,),,,
1303,),,,),,,,,,,),
1304,,,,,),,,,,,,
1311,,,,,,,(,,,,,
1313,,,,,,,,(,,,,
1314,,,,,,,,,(,,,
1320,,(,,,,(,,,,,,
1321,,,(,,,,,,,,,
1323,,,,,,,,,,(,(,(
1327,(,,,,(,,,,,,,
1328,,,,(,,,,,,,,
1335,N,,,,,,,,,,,
1339,,,,,,,N,,,,,N
1340,,,,,,,,N,N,N,N,
1341,,N,,,,N,,,,,,
1342,,,N,,,,,,,,,
1354,,,,N,,,,,,,,
1361,,,,,N,,,,,,,
1364,),,,,,,,,,,,
1366,,,,,,,,,,,,)
1367,,,,,,),,,,,,
1368,,),,,,,,),,,,
1369,,,,),,,,,,,),
1370,,,),,),,,,,,,
1371,,,,,,,),,,,,
1373,,,,,,,,,),,,
1374,,,,,,,,,,),,
1391,,,,,,,,(,,,,
1393,,,,,,,,,(,,,
1397,,,,,,,,,,(,,
1406,,,,,,,,,,,(,
1409,,(,,,,,,,,,,
1412,,,,,,(,,,,,,
1420,(,,,,,,,,,,,
1421,,,,(,,,,,,,,
1423,,,,,,,,,,,,(
1429,,,,,(,,,,,,,
1438,,,(,,,,,,,,,
1440,,,,,,,(,,,,,
1453,,,,,t,,,,,,,
1468,,,,,,,,t,,,,
1473,,,,,,,,,t,,,
1475,t,,,,,,,,,,,
1477,,,,,,,,,,,t,
1478,,,,,,,,,,t,,
1479,,,,t,,,,,,,,
1480,,t,,,,,t,,,,,t
1481,,,,,,t,,,,,,
1482,,,t,,,,,,,,,
