,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
694,,,,,,,,(,,,,
695,,(,,,,,,,,,,
696,,,(,,,,,,,,,
697,,,,,,(,,,,,,
698,,,,,,,,,,(,,
700,,,,,,,,,(,,,
701,,,,(,(,,,,,,(,(
703,(,,,,,,,,,,,
704,,,,,,,(,,,,,
720,,N,,,,,,,,,,
721,N,,,,,,,,,,,
723,,,,,N,,,N,,,N,N
724,,,,,,,,,N,N,,
740,,,N,,,N,,,,,,
749,,,,,,,N,,,,,
750,,,,N,,,,,,,,
759,,,,,),,,,,,,
765,,,,,,,,,),,,
768,),,,,,,,,,,,
771,,,,,,,,,,),,)
772,,,),,,,),,,,,
773,,,,,,,,,,,),
776,,),,,,),,),,,,
779,,,,),,,,,,,,
809,,,,,,,,,(,,,
817,,,(,,,,,,,,,
818,,,,,,,(,,,,,
820,,,,,,,,(,,,,
822,,(,,,,,,,,,,
824,,,,(,,(,,,,,,
827,(,,,,,,,,,,,
831,,,,,,,,,,,,(
843,,,,,(,,,,,,,
846,,,,,,,,,,,(,
847,,,t,,,,,,,,,
859,,,),,,,,,,(,,
863,,,,,,,,,t,,,
865,,,,,,,,t,,,,
870,,,,,,,t,,,,,
875,,,,,t,,,,,,,
876,t,t,,t,,t,,,,,,
887,,,,,,,,,,,,t
892,,,,,,,,,,,t,
895,,,,,,,,,,t,,
896,,,,,,,,,),,,
901,,,,,,,,),,,,
908,,,,,,,),,,,,
919,,,,),,,,,,,,
922,,),,,,),,,,,,
923,,,,,),,,,,,,
925,),,,,,,,,,,,
934,,,,,,,,,,,),)
936,,,,,,,,,,),,
1105,,,(,,,,,,,(,,
1106,,,,,,(,,,(,,,
1109,,,,(,,,,,,,,(
1110,,(,,,,,,(,,,(,
1115,(,,,,,,,,,,,
1125,,,p,,,p,,,,,,
1127,,,,,(,,,,,,,
1133,,,,,,,(,,,,,
1134,,p,,,,,,,,,,
1135,,,,,,,,p,,,,
1136,,,,,,,,,p,,,
1139,,,,,,,,,,p,,
1144,,,,,,,,,,,p,
1150,,,,,,,p,,,,,
1151,,,,p,,,,,,,,p
1153,p,,),,,,,,,,,
1155,,,,,p,,,,,,,
1167,,,,,,),,,,,,
1168,,,,,,,,),,,,
1171,),,,,,,),,,,,
1172,,,,,,,,,),,,
1173,,,,,,,,,,),,
1174,,,,),),,,,,,,
1175,,),,,,,,,,,,
1176,,,,,,,,,,,),)
1210,,,,,,,,(,,,,
1212,,(,,,,,,,(,,,
1213,,,,,,(,,,,,(,
1215,(,,(,,(,,,,,,,
1216,,,,,,,,,,(,,(
1217,,,,(,,,,,,,,
1220,,,,,,,(,,,,,
1235,,N,,,,,,,,,,
1237,N,,,,,,,,,,,
1238,,,,,N,,,,,,N,N
1239,,,,,,,,N,N,N,,
1252,,,,,,,N,,,,,
1255,,,,,,N,,,,,,
1257,,,N,,,,,,,,,
1264,,,,N,,,,,,,,
1276,,,,,),,,,,,,
1280,),,,,,,,,),,,
1285,,,),,,),,,,,,
1286,,,,,,,,),,,,
1288,,),,,,,),,,),),
1289,,,,,,,,,,,,)
1291,,,,),,,,,,,,
1332,,,,,,,,(,(,,,
1334,,,,,,,(,,,,,
1341,,,,,,,,,,,,(
1343,,(,,,,,,,,,,
1346,,,,,,(,,,,,,
1347,,,,(,,,,,,,,
1349,(,,,,,,,,,,,
1360,,,(,,,,,,,,,
1362,,,,,(,,,,,,,
1370,,,,,,,,,,,(,
1375,,,,,,,,,t,,,
1379,,,,,,,,,,(,,
1380,,,,,,,,t,,,,
1386,,,,,,,t,,,,,
1389,,,t,,,,,,,,,
1392,,,,,,t,,,,,,
1394,,t,,,,,,,,,,
1395,,,,t,,,,,,,,
1396,t,,,,,,,,,,,
1397,,,,,t,,,,,,,
1402,,,,,,,,,,,,t
1407,,,,,,,,,,,t,
1411,,,,,,,,,,t,,
1412,,,,,,,,,),,,
1414,,,,,,,,),,,,
1416,,,),,,,,,,,,
1426,,,,,,,),,,,,
1433,,,,,),,,,,,,
1438,),,,,,,,,,,,
1439,,,,),,,,,,,,
1441,,,,,,),,,,,,
1443,,),,,,,,,,,,
1444,,,,,,,,,,,,)
1449,,,,,,,,,,,),
1463,,,,,,,,,,),,
1618,,,,,,,,,,(,,
1619,,(,(,,,,,,,,,
1620,,,,,,,,,,,,(
1621,,,,,,(,,,,,,
1623,,,,,,,,,(,,,
1625,(,,,,,,,(,,,(,
1626,,,,(,,,,,,,,
1636,,,,,(,,,,,,,
1638,,,,,,p,,,,,,
1641,,,p,,,,,,,,,
1645,,,,,,,(,,,,,
1648,,p,,,,,,p,,,,
1650,,,,,,,,,p,,,
1651,,,,,,,,,,p,,
1656,,,,,,,,,,,p,
1662,,,,,,,,,,,,p
1663,,,,,,,p,,,,,
1664,,,,p,,,,,,,,
1666,p,,,,,,,,,,,
1667,,,),,,,,,,,,
1668,,,,,p,,,,,,,
1677,,,,,,,,),,,,
1683,,,,,,,,,),,,
1685,,,,),,),),,,,),
1687,,,,,,,,,,),,
1688,),,,,),,,,,,,
1689,,),,,,,,,,,,)
1723,,,,,,,,,(,,,
1724,,,,,,,,(,,(,,
1725,,(,,,,(,,,,,,
1727,,,,,,,,,,,,(
1728,(,,(,,,,,,,,,
1729,,,,,(,,,,,,,
1730,,,,(,,,,,,,(,
1735,,,,,,,(,,,,,
1747,,N,,,,,,,,,,
1751,N,,,,,,,,,,,N
1752,,,,,N,,,,,,N,
1753,,,,,,,,N,N,N,,
1768,,,,,,N,,,,,,
1770,,,N,,,,,,,,,
1776,,,,,,,N,,,,,
1780,,,,N,,,,,,,,
1792,,,,,),,,,,,,
1793,,,,,,,,,),,,
1795,),,,,,,,,,,,
1798,,,,,,,,,,),,
1800,,,),),,,,,,,,)
1801,,),,,,),,),,,,
1804,,,,,,,,,,,),
1808,,,,,,,),,,,,
1838,,,,,,(,,,,,,
1844,,,,,,,,(,(,,,
1845,,(,,,,,,,,,,
1848,,,,,,,(,,,,,
1852,,,,(,,,,,,,,
1857,(,,,,,,,,,,,
1862,,,,,,,,,,,,(
1864,,,,,(,,,,,,,
1877,,,(,,,,,,,,,
1887,,,,,,,,,,,(,
1890,,,,,,,,,t,,,
1892,,,,,,,,t,,,,
1893,,,,,,,,,,(,,
1894,,,,,,t,,,,,,
1899,,,,,,,t,,,,,
1906,,t,,,,,,,,,,
1910,t,,t,t,t,,,,,,,
1914,,,,,,,,,,,,t
1920,,,,,,,,,,,t,
1925,,,,,,,,,),t,,
1929,,,,,,,,),,,,
1944,,,,,),,,,,,,
1945,,,,,,,),,,,,
1952,,,,),,),,,,,,
1954,,),,,,,,,,,,
1956,),,,,,,,,,,,
1962,,,,,,,,,,),,
1963,,,),,,,,,,,,
1964,,,,,,,,,,,),)
2117,,,(,,,,,(,,,,
2118,,,,,,,,,(,(,,
2119,,(,,,,(,,,,,,
2121,,,,(,,,,,,,(,(
2122,(,,,,,,,,,,,
2138,,,p,,(,,,,,,,
2139,,,,,,p,,,,,,
2143,,,,,,,(,,,,,
2147,,,,,,,,p,,,,
2149,,,,,,,,,p,,,
2152,,,,,,,,,,p,,
2156,,,,,,,,,,,p,
2158,,p,,,,,,,,,,
2162,,,,p,,,p,,,,,p
2164,p,,,,,,,,,,,
2165,,,),,,,,,,,,
2166,,,,,p,,,,,,,
2180,,,,,,,,),,,,
2181,,,,,,,),,),,,
2183,,,,,),,,,,),,
2184,,),,),,,,,,,,)
2185,,,,,,),,,,,,
2187,),,,,,,,,,,,
2188,,,,,,,,,,,),
2221,,,,,,,,(,,,,
2222,,,(,,,,,,,,,
2223,,(,,,,,,,(,,,
2224,,,,,,,,,,,(,
2225,(,,,,(,,,,,,,
2226,,,,,,(,,,,,,
2229,,,,,,,,,,(,,
2230,,,,,,,,,,,,(
2231,,,,(,,,,,,,,
2234,,,,,,,(,,,,,
2246,,N,,,,,,,,,,
2248,N,,,,,,,,,,,
2249,,,,,N,,,,,,,N
2250,,,,,,,,N,N,,N,
2251,,,,,,,,,,N,,
2264,,,N,,,,,,,,,
2267,,,,,,N,,,,,,
2278,,,,,,,N,,,,,
2279,,,,N,,,,,,,,
2292,,,,,,,,,),,,
2293,,,,,),,,,,,,
2296,),,,,,,,,,,,
2301,,,),,,,,,,,),
2302,,,,,,,,,,),,)
2303,,),,,,,,,,,,
2304,,,,,,),,),,,,
2307,,,,),,,,,,,,
2308,,,,,,,),,,,,
2335,,(,,,,,,,,,,
2336,,,,,,,,,(,,,
2343,,,,,,,,(,,,,
2346,,,,,,,(,,,,,
2348,,,,(,,,,,,,,
2354,(,,,,,(,,,,,,
2358,,,,,,,,,,,,(
2359,,,,,(,,,,,,,
2378,,,,,,,,,,,(,
2379,,,(,,,,,,,,,
2387,,,,,,,,,,(,,
2388,,,,,,,,,t,,,
2391,,,,,,,,t,,,,
2397,,,,,,,t,,,,,
2402,,,t,,,,,,,,,
2403,,,,,t,,,,,,,
2404,t,,,,,,,,,,,
2406,,,,t,,,,,,,,
2408,,t,,,,,,,,,,
2411,,,,,,t,,,,,,
2412,,,,,,,,,,,,t
2418,,,,,,,,,,,t,
2424,,,,,,,,,),t,,
2428,,,),,,,,,,,,
2432,,,,,,,,),,,,
2437,,,,,,,),,,,,
2443,,,,,),,,,,,,
2447,,,,),,,,,,,,
2451,),,,,,,,,,,,
2452,,),,,,,,,,,,)
2456,,,,,,,,,,,),
2460,,,,,,),,,,,,
2461,,,,,,,,,,),,
2619,,,,,,,,,,(,,
2620,,,(,,,,,,,,,
2621,,,,(,,,,,(,,,(
2622,,(,,,,,,(,,,,
2623,,,,,,(,,,,,,
2624,(,,,,,,,,,,,
2626,,,,,,,,,,,(,
2638,,,p,,(,,,,,,,
2639,,,,,,p,,,,,,
2648,,,,,,,,p,,,,
2649,,,,,,,(,,p,,,
2651,,,,,,,,,,p,,
2656,,p,,,,,,,,,p,
2662,,,,,,,p,,,,,
2663,,,,p,,,,,,,,
2664,,,,,,,,,,,,p
2666,p,,,,,,,,,,,
2667,,,),,,,,,,,,
2668,,,,,p,,,,,,,
2675,,,,,,),,,,,,
2679,,,,,,,,),,,,
2682,,,,,,,,,),,,
2683,,,,,,,),,,,,
2686,,,,,,,,,,,),
2688,,,,,),,,,,,,
2689,,),,),,,,,,),,
2690,),,,,,,,,,,,
2693,,,,,,,,,,,,)
2722,,,(,,,,,,,,,
2723,,,,,,(,,,,,,
2724,,,,,,,,(,(,,,
2725,,,,,,,,,,(,,(
2726,,(,,,,,,,,,,
2727,,,,,(,,,,,,,
2728,,,,,,,,,,,(,
2729,(,,,,,,,,,,,
2730,,,,(,,,,,,,,
2734,,,,,,,(,,,,,
2746,,N,,,,,,,,,,
2749,N,,,,,,,,,,,
2750,,,,,,,,,,,,N
2751,,,,,N,,,N,,N,N,
2752,,,,,,,,,N,,,
2767,,,N,,,N,,,,,,
2775,,,,,,,N,,,,,
2778,,,,N,,,,,,,,
2791,,,,,),,,,,,,
2794,,,,,,,,,),,,
2798,),,,,,,,,,,,
2799,,),,,,),,,,,,
2800,,,),),,,,),,,,)
2801,,,,,,,,,,,),
2802,,,,,,,,,,),,
2807,,,,,,,),,,,,
2840,,,,,,,,,(,,,
2841,,,,,,,,(,,,,
2842,,(,,,,,,,,,,
2845,,,,,,(,,,,,,
2846,,,,,,,(,,,,,
2851,,,,(,,,,,,,,
2858,(,,,,,,,,,,,
2863,,,,,,,,,,,,(
2868,,,,,(,,,,,,,
2877,,,(,,,,,,,,,
2884,,,,,,,,,,,(,
2890,,,,,,,,,,(,,
2891,,,,,,t,,t,t,,,
2898,,,,,,,t,,,,,
2903,,t,,,,,,,,,,
2907,,,,t,,,,,,,,
2909,t,,,,t,,,,,,,
2910,,,t,,,,,,,,,
2914,,,,,,,,,,,,t
2919,,,,,,,,,,,t,
2924,,,,,,,,,,t,,
2925,,,,,,,,,),,,
2930,,,),,,,,,,,,
2932,,,,,,,,),,,,
2939,,,,,,,),,,,,
2944,,,,,),,,,,,,
2950,,),,,,,,,,,,
2951,,,,,,),,,,,,
2952,),,,,,,,,,,,)
2953,,,,),,,,,,,),
2956,,,,,,,,,,),,
3107,,,,,,(,,,,,,
3115,,,,,,,,,(,(,,
3117,,(,(,,,,,,,,,(
3118,(,,,,,,,(,,,(,
3119,,,,(,,,,,,,,
3134,,,,,(,,,,,,,
3135,,,p,,,,,,,,,
3136,,,,,,p,,,,,,
3142,,,,,,,(,,,,,
3145,,,,,,,,p,,,,
3146,,,,,,,,,p,,,
3148,,,,,,,,,,p,,
3152,,p,,,,,,,,,p,
3156,,,,p,,,,,,,,
3157,,,,,,,,,,,,p
