,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
825,(,,,,,,,,,,,
866,p,,,,,,,,,,,
889,),,,,,,,,,,,
901,,,,(,,,,,,,,
902,,,,,,,(,,,,,
904,,(,,,,(,,,,,,
905,(,,,,,,,(,,,,(
906,,,(,,,,,,(,(,(,
913,,,,,(,,,,,,,
914,,,,N,,,,,,,,
916,,,,,,,N,,,,,
922,,,,,,,,N,,,,
924,,,,,,,,,N,,,
927,,,,,N,,,,,,,
928,N,,,,,,,,,,,
930,,N,N,,,N,,,,N,N,N
952,,,,,,,,,,),),
953,,),,,,,,),),,,)
954,),,,,,,,,,,,
955,,,,,),,),,,,,
958,,,,),,,,,,,,
960,,,,,,),,,,,,
964,,,),,,,,,,,,
991,,,,,,,,,,(,,
995,,,,,,,,,(,,,
1000,,,,,,,,,,,(,
1011,,(,,,,,,,,,,
1014,(,,,,,(,,,,,,(
1016,,,,(,,,,,,,,
1017,,,,,,,,(,,,,
1027,,,,,,,(,,,,,
1030,,,(,,,,,,,,,
1035,,,,,(,,,,,,,
1082,,,,,t,,,t,t,,,
1083,,,,,,,,,,t,t,t
1084,t,t,,t,,t,t,,,,,
1086,,,t,,,,,,,,,
1120,,,,,,,),,,,,
1124,,,,,),,,,,,,
1126,,,,),,,,,,,,
1132,,,,,,,,,),,,
1133,),,,,,,,,,,,
1134,,,,,,),,,,,,)
1135,,,,,,,,),,,,
1136,,),),,,,,,,),,
1137,,,,,,,,,,,),
1447,(,,,,,,,,,,,
1451,,,,(,,,,,,,,
1456,,(,,,,,,,,(,,
1457,,,,,,,,(,,,,
1458,,,(,,,,,,(,,(,
1459,,,,,,(,,,,,,
1460,,,,,,,,,,,,(
1478,,,,,(,,(,,,,,
1480,,,p,,,,,,,,,
1481,,,,,,p,,,,,,
1483,,,,,,,,p,,,,
1484,,,,,,,,,p,,,
1485,,p,,,,,,,,p,,
1487,,,,,,,,,,,p,
1492,,,,p,,,,,,,,
1499,,,,,,,,,,,,p
1500,p,,,,,,,,,,,
1502,,,,,,,p,,,,,
1505,,,,,p,,,,,,,
1511,,,,,,,,),,,,
1512,,,,,,,,,),,,
1524,,,,,,,),,,,,
1525,,,,,),,,,,,,
1527,),),,),,),,,,),,
1533,,,,,,,,,,,),
1534,,,,,,,,,,,,)
1536,,,),,,,,,,,,
1541,,,,(,,,,,,,,
1542,,,,,,,,(,,,,
1543,(,(,,,(,,,,(,,,
1544,,,,,,,(,,,,,
1547,,,(,,,(,,,,(,(,(
1551,,,,N,,,,,,,,
1554,,,,,,,N,,,,,
1560,,,,,,,,N,,,,
1561,,,,,,,,,N,,,
1563,,,,,N,,,,,,,
1565,N,,,,,,,,,,,
1567,,N,,,,N,,,,N,N,N
1568,,,N,,,,,,,,,
1587,,,,,,),,,,,,
1588,,,,,,,,,,,),
1590,,,,,,,,),,,,)
1592,,,,,,,),,,,,
1593,,,,),,,,,,,,
1594,,),,,,,,,,,,
1595,,,,,,,,,),,,
1597,,,,,,,,,,),,
1600,),,,,,,,,,,,
1602,,,,,),,,,,,,
1610,,,),,,,,,,,,
1635,,,,,,,,,,,,(
1637,,,,,,,,,(,(,,
1638,,,,,,,,(,,,(,
1646,(,,,,,,,,,,,
1661,,,,,,(,,,,,,
1663,,(,,,,,,,,,,
1664,,,,(,,,,,,,,
1667,,,,,(,,,,,,,
1671,,,,,,,(,,,,,
1675,,,(,,,,,,,,,
1719,,,,,,,,,t,,,
1720,t,,,,,,,t,,,,
1721,,t,,t,t,t,t,,,t,t,t
1722,,,t,,,,,,,,,
1755,,,,,,,),,,,,
1766,,,,,),,,,,,,
1767,),,,,,,,,,,,
1770,,,,),,,,,,,,
1771,,),,,,,,,,,,
1775,,,,,,),,,,,,
1776,,,),,,,,,,,,
1777,,,,,,,,),),),,)
1780,,,,,,,,,,,),
2080,,,,,,(,,,,,,
2084,,,(,,,,,(,(,,,
2085,,,,,,,,,,(,,
2088,,(,,(,,,,,,,,
2091,(,,,,,,,,,,,
2094,,,,,,,,,,,(,
2097,,,,,,,,,,,,(
2112,,,,,,p,,,,,,
2113,,p,,,,,,,,,,
2114,,,,,,,(,,,,,
2116,,,p,,,,,,,,,
2117,,,,,,,,p,p,,,
2119,,,,,(,,,,,p,,
2128,,,,,,,,,,,p,
2129,,,,p,,,,,,,,
2135,p,,,,,,p,,,,,p
2141,,,,,p,,,,,,,
2142,,,,,,,,),,,,
2143,,,),,,,,,,,,
2144,,,,,,,,,),,,
2156,,,,,,,,,,),,
2160,,,,,,,),,,,,
2162,,,,),,,,,,,,
2163,,),,,,),,,,,,)
2165,,,,,,,,,(,,,
2166,,,,,),,,,,,,
2167,,,,,,,,,,,),
