,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
826,,,,,,,,(,,,,
830,,,,,,,,,(,,,
831,,,,,,,(,,,,,
832,,(,,,,,,,,,,
833,,,(,(,,(,,,,(,,
834,(,,,,,,,,,,(,(
836,,,,,(,,,,,,,
838,,,,N,,,,,,,,
842,,,,,,,N,,,,,
846,,,,,,,,N,,,,
847,,,,,,,,,N,,,
848,,,,,N,,,,,,,
852,N,,,,,,,,,,,
855,,,,,,,,,,N,N,N
856,,N,N,,,N,,,,,,
866,,,,,),,,,,,,
867,,,,),,,,,,,,
871,),,,,,,),,,),),
872,,,,,,,,,),,,
873,,,,,,,,),,,,
875,,),,,,,,,,,,
876,,,,,,),,,,,,
877,,,),,,,,,,,,)
930,,,,,,,,,,(,,
932,,(,,,,,,,(,,,
933,,,,(,,,,,,,,
934,(,,,,,,,,,,,
935,,,,,(,,,(,,,,
937,,,,,,,,,,,(,
944,,,,,,,,,,,,(
958,,,(,,,,,,,,,
962,,,,,,(,,,,,,
967,,,,,,,(,,,,,
990,,,,,,,,t,,,,
993,,,,,,,,,t,,,
1003,,,t,,,,,,,,,
1006,,,,,,,,,,,t,
1007,,,,,,,,,,,,t
1009,,,,,t,,,,,t,,
1010,t,,,,,,,,,,,
1012,,,,t,,,,,,,,
1013,,t,,,,,t,,,,,
1014,,,,,,t,,,,,,
1027,,,,,,,,),,,,
1037,,,,,,,),,,,,
1042,,,,,,),,,,,,
1043,,),),,,,,,,,,
1047,,,,),,,,,,,,
1048,,,,,,,,,,,,)
1049,),,,,,,,,,,,
1050,,,,,),,,,,,,
1051,,,,,,,,,),,,
1054,,,,,,,,,,),),
1248,,(,,,,,,(,,,,
1249,,,,,,(,,,,,,
1250,,,,,,,,,,(,,
1252,,,,,,,,,,,(,(
1253,(,,,(,,,,,,,,
1258,,,,,,,,,(,,,
1260,,,,,(,,,,,,,
1269,,,,,,,,,,p,,
1271,,,,,,,(,,p,,,
1272,,,,,,,,p,,,,
1277,,,,,,,,,,,p,
1282,,,,,,,,,,,,p
1283,,p,,p,,p,,,,,,
1285,,,(,,,,,,,,,
1286,,,,,,,p,),,,,
1294,p,,,,,,,,,,,
1297,,,,,p,,,,,,,
1298,,,p,,,,,,,,,
1299,,,,,,,,,),,,
1301,,,,,,),,,,,,
1306,,,,,,,),,,,,
1308,),,),),,,,,,,,
1309,,),,,,,,,,,,
1311,,,,,,,,,,),),)
1312,,,,,),,,,,,,
1324,,,,,,,,,,(,,
1325,,,,(,,,,(,,,(,
1326,,(,(,,,(,,,(,,,
1327,(,,,,,,(,,,,,(
1331,,,,,(,,,,,,,
1332,,,,N,,,,,,,,
1336,,,,,,,N,,,,,
1338,,,,,,,,N,,,,
1340,,,,,,,,,N,,,
1343,,,,,N,,,,,,,
1347,N,,,,,,,,,,,
1348,,,,,,,,,,,N,
1349,,N,N,,,N,,,,,,N
1350,,,,,,,,,,N,,
1362,,,,),,,,,,,,
1363,,,,,),,,,,,),
1364,,,,,,,,),,),,
1365,,,,,,,),,,,,
