,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
633,,,(,,,,,,,,,
635,,,,,,(,,,,,,
641,(,,,,,,(,(,(,(,(,
642,,,,(,,,,,,,,
643,,,,,,,,,,,,(
644,,(,,,,,,,,,,
646,,,,,(,,,,,,,
650,,,,N,,,,,,,,
655,,,,,,,N,,,,,
659,,,,,,N,,,,,,
660,,,,,,,,N,,,,
661,,,,,,,,,N,N,,
662,,N,,,,,,,,,N,
663,,,,,,,,,,,,N
664,N,,,,,,,,,,,
665,,,,,N,,,,,,,
666,,,N,,,,,,,,,
679,,,,,,,,,,,,)
680,,,,,,,,,),,),
681,,,,,),,,),,),,
682,,),),,,,,,,,,
686,,,,,,,),,,,,
688,,,,,,),,,,,,
689,,,,),,,,,,,,
690,),,,,,,,,,,,
745,,,,,,,(,,,,,
746,,,,,,,,,(,,,
760,,,,,,,,,,(,,
765,,,,,,,,(,,,,
767,,,,,,,,,,,(,
770,,,,,,,,,,,,(
773,(,,,,,,,,,,,
775,,,,(,,,,,,,,
776,,(,,,,,,,,,,
782,,,(,,,,,,,,,
783,,,,,(,,,,,,,
795,,,,,,(,,,,,,
827,,,,,,,t,,,,,
830,,,,,,,,t,,,,
832,,,,,,,,,t,,,
834,,,t,,,,,,,t,,
838,,,,,t,,,,,,t,
840,t,,,,,,,,,,,
841,,,,t,,,,,,,,
843,,t,,,,,,,,,,t
861,,,,,,t,,,,,,
862,,,,,,,),,,,,
867,,,),,,,,,,,,
876,,,,),,,,,,,,
878,,),,,,,,,,,,
880,,,,,),,,),,,,
884,,,,,,,,,,),,
885,,,,,,,,,),,,
886,,,,,,,,,,,),
887,),,,,,,,,,,,
898,,,,,,,,,,,,)
899,,,,,,),,,,,,
1240,,,,,,,,(,(,,,
1248,,,,,,(,,,,,,
1250,,(,,,,,,,,,,
1251,,,,(,,,,,,,,
1252,(,,,,,,(,,,,,
1254,,,,,,,,,,(,,
1257,,,,,(,,,,,,,(
1258,,,,,,,,,,,(,
1267,,,,,,,p,,,,,
1271,,,(,,,,,,,,,
1275,,,,,,p,,p,,,,
1276,,,,,,,,,p,p,,
1278,,p,,,,,,,,,p,p
1280,,,,p,,,,,,,,
1282,p,,,,,,,,,,,
1283,,,,,,,),,,,,
1285,,,,,p,,,,,,,
1288,,,p,,,,,,,,,
1291,,,,,,),,,,,,
1299,,,,,,,,),,,,
1301,),,,,,,,,,,,
1302,,),,,),,,,,),,
1304,,,,),,,,,),,,)
1305,,,,,,,,,,,),
1309,,,),,,,,,,,,
1314,,,,,,(,,,,,,
1318,,,,,,,,(,,,,
1319,,,,(,,,,,,(,,
1320,,,,,,,,,(,,,
1321,,,,,,,(,,,,,
1322,,,,,,,,,,,,(
1323,,,(,,,,,,,,,
1324,(,(,,,(,,,,,,,
1325,,,,,,,,,,,(,
1329,,,,N,,,,,,,,
1335,,,N,,,,,,,,,
1336,,,,,,,N,,,,,
1339,,,,,,,,N,,,,
1340,,,,,,N,,,,,,
1341,,,,,,,,,N,N,,
1342,,N,,,,,,,,,N,N
1344,N,,,,,,,,,,,
1345,,,,,N,,,,,,,
1358,,,,,,,,,,,),
1359,,,,,),,,,,,,)
1360,,,,,,,,),),),,
1361,,,,,,),,,,,,
1362,,,),),,,,,,,,
1365,,,,,,,),,,,,
1374,),),,,,,,,,,,
1426,,,,,,,(,,,,,
1434,,,,,,,,(,,,,
