,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
598,,,,(,,,,,,,,
599,,,,,,,(,,(,,,
600,,(,,,,,,(,,,,
601,(,,,,,,,,,,(,
602,,,,,(,,,,,,,(
603,,,,,,,,,,(,,
607,,,,N,,,,,,,,
608,,,(,,,,,,,,,
610,,,,,,(,,,,,,
613,,,,,,,N,,,,,
615,,,,,,,,N,,,,
616,,,,,,,,,N,,,
617,,,,,N,,,,,,,
619,N,,,,,,,,,N,,
620,,,,,,,,,,,N,
622,,N,,,,,,,,,,N
623,,,N,,,N,,,,,,
640,,,,),,,,,,,,
642,),,,,),,,,,,,)
645,,,),,,,,,,),,
646,,),,,,),,,),,,
647,,,,,,,,,,,),
648,,,,,,,),,,,,
650,,,,,,,,),,,,
670,,,,,,,,,,,(,
672,,,,,,,,,,(,,
673,,,,,,,,,(,,,
675,,,,,,,,(,,,,(
692,,,,,,,(,,,,,
700,,,,,,,,,,,,t
701,,,,,,,,,,,t,
704,,,,,,(,,,,,,
706,,,(,,(,,,,,,,
708,,(,,,,,,,,,,
721,,,,,,,,,,t,,
728,,,,(,,,,,,,,
729,,,,,,,,,t,,,
736,,,,,,,,t,,,,
738,,,,,,,,,,,,)
741,(,,,,,,,,,,,
743,,,,,t,,t,,,,),
744,,,t,,,,,,,,,
752,,,,,,t,,,,,,
758,,t,,,,,,,,,,
767,,,,t,,,,,,,,
771,t,,,,,,,,,,,
773,,,,,),,,,,,,
775,,,),,,),),),,),,
779,,,,,,,,,),,,
789,,,,),,,,,,,,
792,,),,,,,,,,,,
798,),,,,,,,,,,,
857,,,,,,,,,(,(,,
858,(,(,,,,,,,,,,
859,,,,,,(,,,,,,
860,,,,(,,,,,,,,
861,,,(,,,,,,,,,(
862,,,,,,,,,,,(,
863,,,,,,,,(,,,,
873,,,,,,,(,p,,p,,
875,,,,,,,,,p,,,
878,,,p,,,,,,,,,
879,,,,,,p,,,,,p,
881,,p,,,(,,,,,,,
883,,,,,,,,,,,,p
885,,,,,,,,,,),,
887,,,,,,,,),),,,
891,,,,,,,p,,,,,
892,,,,p,,,,,,,,
894,p,,,,,,,,,,,
895,,,,,p,,,,,,,
907,),,,,,),,,,,,
908,,,,,,,,,,,,)
909,,,,,),,),,,,,
910,,),,),,,,,,,),
911,,,),,,,,,,,,
926,,,,,,,,(,(,,,
927,,(,,,,,,,,,,
928,,,,,,,(,,,,,
930,,,,(,,,,,,,(,
931,(,,,,(,,,,,(,,(
937,,,(,N,,,,,,,,
939,,,,,,(,,,,,,
942,,,,,,,N,,,,,
943,,,,,,,,N,,,,
945,,,,,,,,,N,,,
946,,,,,N,,,,,,,
948,N,,,,,,,,,,,
950,,,,,,,,,,N,N,
951,,,,,,,,,,,,N
952,,N,,,,,,,,,,
953,,,,,,N,,,,,,
954,,,N,,,,,,,,,
967,),,,,,,,,,,,
970,,,,,,),,,,,,
971,,,,),),,,,,,,)
974,,,,,,,,,,,),
975,,,,,,,),,,,,
976,,,,,,,,,),,,
977,,,,,,,,),,),,
