,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
876,,,(,,,(,,,,,,
878,,,,,,,,,,(,(,
879,,,,,,,,(,(,,,(
880,(,,,,,,,,,,,
881,,,,(,,,,,,,,
882,,(,,,,,,,,,,
883,,,,,(,,(,,,,,
889,,,,N,,,,,,,,
898,,,,,,,N,,,,,
899,,,,,,,,N,,,,
901,,,,,,,,,N,,,
905,,,N,,,N,,,,,,
906,,N,,,,,,,,,,
908,N,,,,,,,,,N,N,N
910,,,,,N,,,,,,,
918,,,,),,,,,,,,
925,,),,,,,,,,,,
926,,,),,,,,,,,),
927,,,,,,),,,,,,
929,,,,,),,,,,,,)
930,),,,,,,,,,,,
931,,,,,,,),,,),,
935,,,,,,,,),,,,
936,,,,,,,,,),,,
967,,,,,,,,(,,,,
974,,,,,,,,,(,,,
978,,,,,,,,,,(,,
982,,,,(,,,,,,,,
983,(,,,,,,,,,,,
987,,(,,,,,,,,,,
990,,,,,,,,,,,(,
991,,,,,,(,,,,,,
997,,,(,,(,,,,,,,(
1005,,,,,,,(,,,,,
1021,,,,,,,,t,,,,
1037,,,t,,,,,,,,,
1039,,,,,,,,,t,t,,
1041,,,,,t,,,,,,t,
1042,t,,,,,,,,,,,t
1044,,,,t,,,,,,,,
1045,,,,,,,t,,,,,
1046,,t,,,,,,,,,,
1050,,,,,,t,,,,,,
1071,,,),,,,,),,,,
1079,,,,,),,,,,,,
1080,,,,,,,,,),,),
1081,),,,,,,,,,,,
1082,,,,,,,,,,,,)
1083,,),,),,,,,,,,
1084,,,,,,),,,,,,
1086,,,,,,,),,,),,
1261,,,,,,,,(,,,,
1266,,(,,,,,,,,,,
1268,,,,,,,,,(,,,
1271,,,(,,,,,,,,,
1274,,,,(,,,,,,,,
1276,,,,,,,,,,(,,
1278,,,,,,,,,,,,(
1283,,,,,(,,,,,,(,
1286,,,,,,(,,p,,,,
1288,,,,,,,,,p,,,
1289,,,,,,,(,,,,,
1293,(,,,,,,,,,,,
1298,,,,,p,,,,,,,
1301,,,,,,,,),,,,
1302,,,p,,,p,,,,,,
1303,,p,,,,,,,,,,
1307,,,,,,,,,,p,,
1308,,,,p,,,,,,,,
1310,,,,,,,p,,,,p,
1313,,,,,,,,,,,,p
1314,p,,,,,,,,,,,
1316,,,,,),,,,),,,
1324,),,,,,,,,,,,
1326,,,,),,,,,,),),
1327,,),,,,,,,,,,)
1329,,,,,,),,,,,,
1330,,,,,,,),,,,,
1332,,,),,,,,,,,,
1350,,,,,,,,(,,,,
1355,,,(,,,(,(,,(,(,(,
1357,,(,,,,,,,,,,
1358,,,,,,,,,,,,(
1359,,,,(,,,,,,,,
1360,(,,,,(,,,,,,,
1365,,,,N,,,,,,,,
1375,,,,,,,N,N,,,,
1378,,,,,,,,,N,,,
1381,,,N,,,N,,,,,,
1382,,N,,,,,,,,,,
1384,N,,,,,,,,,N,N,N
1386,,,,,N,,,,,,,
1397,,,,),,,,,,,,
1402,,),,,,,,,,,,
1403,,,),,,,,,,,,
1405,,,,,,),,,,,,
1406,,,,,,,,,,,),
1407,),,,,,,,,,,,)
1408,,,,,),,),),,),,
1411,,,,,,,,,),,,
1447,,,,,,,,(,,,,
1448,,,,,,,,,,(,,
1451,,,,,,,,,(,,,
1457,,,,(,,,,,,,,
1460,,(,,,,,,,,,,
1461,(,,,,,,,,,,,
1466,,,,,(,,,,,,,
1471,,,,,,,,,,,(,
1474,,,,,,,,,,,,(
1478,,,,,,(,,,,,,
1486,,,,,,,(,,,,,
1493,,,(,,,,,t,,,,
1515,,,,,,,,,t,,,
1516,,,,,,,,,,t,,
1517,,,t,,,,,,,,,
1518,,,,,t,,,,,,t,
1519,t,,,,,,,,,,,
1520,,,,t,,,,,,,,t
1522,,,,,,,t,,,,,
1523,,t,,,,,,,,,,
1527,,,,,,t,,,,,,
1533,,,,,,),,,,,,
1538,,,),,,,,),,,,
1554,,,,),),,,,,,,
1557,),,,,,,,,,,),
1559,,,,,,,,,,,,)
1561,,,,,,,,,,),,
1562,,,,,,,,,),,,
1563,,,,,,,),,,,,
1565,,),,,,,,,,,,
1743,,,,,,,,(,,,,
1745,,(,(,,,,,,,,,
1746,,,,(,,,,,,,,
1747,,,,,,(,,,,,,
1749,,,,,,,,,(,,,
1759,,,,,,,,,,(,,
1764,,,,,(,,,,,,,
1767,,,,,,,(,p,,,,
1768,,,,,,,,,,,(,
1772,,,,,,,,,p,,,
1774,,,,,p,,,,,,,
1776,,,,,,,,,,,,(
1778,(,,,,,,,,,,,
1779,,,,,,,,),,,,
1785,,,,,,,,,,p,,
1786,,,,,,,,,,,p,
1788,,,,,,,,,,,,p
1789,p,,,p,,,p,,,,,
1790,,,p,,,p,,,,,,
1791,,p,,,,,,,,,,
1796,,,,,),,,,),,,
1799,,,,,,),,,,,,
1801,),,,,,,,,,),,
1806,,,,,,,,,,,,)
1808,,,,,,,,,,,),
1812,,,,,,,),,,,,
1813,,,),,,,,,,,,
1815,,,,),,,,,,,,
1817,,),,,,,,,,,,
1832,,,(,,,,(,(,,,,
1833,(,(,,,,,,,(,,,
1834,,,,,,(,,,,(,(,(
1835,,,,,(,,,,,,,
1836,,,,(,,,,,,,,
1845,,,,N,,,,,,,,
1849,,,,,,,N,,,,,
1853,,,,,,,,N,,,,
1855,,,,,,,,,N,,,
1859,,,N,,,N,,,,,,
1860,,N,,,,,,,,,,
1862,,,,,,,,,,,N,N
1863,N,,,,,,,,,N,,
1864,,,,,N,,,,,,,
1875,,,,),,,,,,,,
1879,,),,,,,,,,,,
1880,,,),,,,,,,,,
1881,,,,,,),,,,,,
1883,),,,,,,,,,,),
1885,,,,,),,,,,,,)
1887,,,,,,,,),,),,
1889,,,,,,,),,,,,
1891,,,,,,,,,),,,
1924,,,,,,,,(,,(,,
1925,,,,,,,,,(,,,
1929,,,,(,,,,,,,,
1932,,(,,,,,,,,,,
1944,,,,,,,,,,,(,
1945,,,,,,,,,,,,(
1949,(,,,,,(,,,,,,
1951,,,,,(,,,,,,,
1956,,,(,,,,,,,,,
1958,,,,,,,(,,,,,
1977,,,,,,,,t,,,,
1981,,,t,,,,,,,,,
1993,,,,,,,,,t,t,,
1996,,,,,t,,,,,,t,
1997,,,,,,,,,,,,t
1998,t,,,,,,,,,,,
