,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
821,,,,,,,(,,,,,
822,,,,,,,,(,,,,
824,,,,(,,,,,,,,
825,,,,,,,,,,,,(
826,(,(,,,,(,,,(,(,(,
827,,,(,,,,,,,,,
828,,,,,(,,,,,,,
835,,,,,,,N,,,,,
837,,,,,,,,N,,,,
845,,,N,,,N,,,,,,
846,,N,,,,,,,,,,
847,N,,,,,,,,,,,
848,,,,,N,,,,N,,N,N
849,,,,,,,,,,N,,
864,,,,N,,,,,,,,
869,,,,,),,,,,,,
872,,,),,,),,,,,,
875,,,,),,,,,,,),)
876,),),,,,,,,,,,
877,,,,,,,),,),,,
878,,,,,,,,,,),,
879,,,,,,,,),,,,
889,,,,,,,,,(,,,
895,,,,,,,,(,,,,
897,,,,,,,,,,(,,
910,(,(,,(,,,,,,,,
915,,,,,,,(,,,,,
916,,,,,,,,,,,(,
919,,,,,,,,,,,,(
925,,,,,,(,,,,,,
926,,,,,(,,,,,,,
948,,,,,,,t,,,,,
962,,,,,,,,t,,,,
964,,,(,,,,,,,,,
968,,,,,,,,,t,,,
969,t,,,,t,,,,,,,
970,,,,t,,,,,,t,,
971,,,,,,,,,,,t,t
973,,t,,,,,,,,,,
977,,,,,,t,,,,,,
978,,,,,,,),,,,,
993,,,t,,,,,,,,,
1005,,,,,),,,,,,,
1006,,,,,,,,,,,),)
1008,,,,,,,,),,,,
1009,,,,,,,,,,),,
1012,),,,,,,,,,,,
1013,,,),,,,,,),,,
1014,,),,),,),,,,,,
1208,,,(,(,,,,,,,,
1209,,(,,,,(,,,(,,,
1210,,,,,,,(,,,,,
1211,,,,,,,,(,,(,,
1214,,,,,,,,,,,(,
1219,,,,,,,,,,,,(
1224,(,,,,(,,,,,,,
1231,,,,,,,p,,,,,
1234,,,,,,,,p,,,,
1236,,,p,,,,,,p,,,
1237,,p,,,,p,,,,,p,
1238,,,,p,,,,,,p,,
1239,,,,,,,,,,,,p
1242,p,,,,,,,,,,,
1243,,,,,,,),,,,,
1247,,,,,p,,,,,,,
1250,,,),,,,,,,,,
1257,),,,,,,,,,,,)
1258,,,,),,,,),),),),
1260,,,,,,),,,,,,
1262,,),,,,,,,,,,
1265,,,,,),,,,,,,
1294,,,,,,,,(,,,,
1298,,,,,,,(,,,,,
1299,,,(,(,,(,,,(,,,
1300,,(,,,,,,,,,,
