,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
455,,,,,,,,,(,,,
459,,,,,,,,,,,(,
461,(,(,,,(,,,(,,(,,(
468,,,(,(,,,(,,,,,
473,,,,,,(,,,,,,
475,,,,,,,,,,N,,
477,,,,,,,,,,,N,
478,,N,,,,,,,,,,N
480,N,,,,,,,,,,,
481,,,,,N,,,N,N,,,
490,,,,N,,,,,,,,
497,,,,,,,N,,,,,
501,,,N,,,N,,,,,),
502,,),,,,,,,,,,
517,,,,,,,,,,,,)
522,,,,,,),,,,,,
523,,,,),,,,,,,,
524,,,),,,,,,,,,
525,),,,,,,,,,,,
526,,,,,,,,,),),,
527,,,,,,,,),,,,
528,,,,,),,,,,,,
531,,,,,,,),,,,,
543,,,,,,,,,,,(,
544,,,,,,,,,(,,,
545,,,,,,,,(,,,,
548,,,(,,,,,,,(,,
553,(,,,,,,,,,,,
556,,,,,(,,,,,,,
560,,,,(,,,,,,,,
565,,(,,,,,,,,,,(
583,,,,,,,(,,,,,
586,,,,,,(,,,,,,
593,,,t,,,,,,,,,
598,,,,,t,,,,,,,
602,t,,,,,,,t,,,,
603,,,,,,,,,t,,,
605,,,,t,,,,,,t,,
606,,,,,,,,,,,t,
608,,,,,,,,,,,,t
609,,t,,,,,t,,,,,
613,,,,,,t,,,,,,
634,,,,,),,),,,,,
636,),,),,,,,,,,,
637,,,,),,,,,,,,
643,,,,,,,,,,,,)
644,,),,,,,,,,,,
645,,,,,,),,,,),,
647,,,,,,,,,,,),
648,,,,,,,,),,,,
652,,,,,,,,,),,,
799,,,(,,,,,,,,,
800,,,,,,(,,,,,,
801,,(,,,,,,,,,,
803,,,,,,,,(,,,,
804,,,,(,,,,,,,,
808,,,,,,,,,,(,,
809,,,,,,,,,(,,(,
811,,,,,,,,,,,,(
824,(,,,,,,,,,,,
825,,,p,,,,(,p,,,,
826,,,,,,p,,,,,,
828,,p,,,(,,,,p,,,
830,,,,,,,,,,p,,
848,,,,,,,,),,,,p
849,p,,,p,p,,,,,,,
851,,,,,,,p,,),,,
852,,,,,,,,,,,p,
863,,,,,,),,,,),,
866,,,),,,,,,,,,
868,,,,,,,),,,,,
869,,),,,),,,,,,,
871,),,,,,,,,,,,
872,,,,),,,,,,,,
874,,,,,,,,,,,),
877,,,,,,,,,,,,)
896,,(,,,,(,,,,,,
897,,,,,,,,,,,,(
898,(,,,,,,,,,,(,
901,,,,,,,,,,(,,
902,,,,,,,,,(,,,
903,,,,,(,,,(,,,,
911,,,(,(,,,(,,,,,
917,,,,,,N,,,,,,
918,,N,,,,,,,,,,
920,,,,,,,,,,N,N,N
922,,,,,,,,,N,,,
923,N,,,,,,,,,,,
924,,,,,N,,,N,,,,
933,,,,N,,,,,,,,
940,,,,,,,N,,,,,
945,,),,,,,,,,,,
946,,,N,,,),,,,,,
966,,,),,,,,,,,,
967,),,,,,,),,,,,
968,,,,,,,,,,,),
970,,,,),,,,,,,,
971,,,,,),,,),),,,
972,,,,,,,,,,),,)
995,,,,,,,,,(,,,
998,,,,,,,,(,,,,
1001,,,,,,,,,,(,,
