,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
487,,,,,,,,(,,,,
492,,(,,(,,,,,,,,
495,(,,,,,,,,,,,
498,,,,,,(,,,,,,
499,,,,,,,,,(,,,
500,,,,,(,,,,,,,
501,,,,,,,,p,,,,
503,,,,,,,,,,,,(
504,,,(,,,,,,,,,
505,,,,,,,,,,(,,
507,,,,,,,,,,,(,
512,,,,,p,,,,,,,
513,,,,,,,,,p,,,
515,,,,,,p,,,,,,
516,p,p,,,,,,,,,,
517,,,p,p,,,,,,,,p
519,,,,,,,,,,p,,
520,,,,,,,,,,,p,
522,,,,,,,,),,,,
523,,,,,),,,,,,,
527,,,,,,,,,),,,
530,,,,,,),,,,,,
531,,,,),,,,,,,,)
533,,,,,,,,,,),,
534,,,),,,,,,,,),
535,),),,,,,,,,,,
541,,,,,,,(,,,,,
543,,,,,,,,,(,,,
544,,,,,,(,,(,,,(,
546,,,,(,,,,,,,,
547,,(,,,,,,,,,,
548,,,(,,,,,,,,,(
549,(,,,,,,,,,(,,
550,,,,,(,,,,,,,
555,,,,N,,,,,,,,
558,,,,,N,,N,N,,,,
566,,,,,,,,,N,,,
567,N,,,,,,,,,,,
569,,,,,,,,,,N,,
570,,,,,,,,,,,N,N
571,,N,,,,N,,,,,,
572,,,N,,,,,,,,,
585,,,,),,,,,,,,
589,,,,,,,),,,,,
593,,,,,),,,,,,,
594,,,,,,,,),,,,)
595,),,,,,,,,,,,
596,,,,,,,,,),),),
597,,),,,,,,,,,,
598,,,),,,,,,,,,
599,,,,,,),,,,,,
633,,,,,,,,,(,,,
635,(,,,,,,,,,,,
637,,,,(,,,,,,,,
639,,,,,,,,,,(,,
640,,,,,,,,(,,,,
642,,,,,,,,,,,(,
646,,,,,,,,,,,,(
649,,(,,,,,,,,,,
653,,,,,,,(,,,,,
654,,,,,(,,,,,,,
664,,,,,,(,,,,,,
667,,,(,,,,,,,,,
676,,,,,t,,,,,,,
680,,,,,,,,t,,,,
682,,,,,,,,,t,,,
