,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
698,,,,,,,,,,,(,
699,(,,,,(,,,,,(,,
700,,,,,,,,,(,,,
701,,,,,,,,,,,,(
703,,(,,,,,,(,,,,
704,,,,,,(,,,,,,
705,,,(,,,,(,,,,,
706,,,,(,,,,,,,,
711,,,,,,,N,N,,,,
712,,,,,,,,,N,N,,
714,,,,,,,,,,,N,
717,,,,,,,,,,,,N
718,,,,,N,,,,,,,
720,N,,,,,,,,,,,
724,,N,,,,,,,,,,
730,,,,,,N,,,,,,
732,,,N,,,,,,,,,
735,,,,N,,,,,,,,
740,,,,,),,),,,,,
743,,),,,,,,,,,,)
744,),,,,,),,,,,,
745,,,),),,,,,,,,
748,,,,,,,,,),),),
749,,,,,,,,),,,,
779,,,,,(,,,,,,,
783,,,,,,,,,,(,,
786,,,,,,,(,,,,,
792,,,,,,,,,,,,(
795,,,,,,,,,,,(,
801,,,,,,,,,(,,,
811,(,,,(,,,,(,,,,
820,,(,,,,,,,,,,
824,,,,,,(,,,,,,
830,,,,,t,,,,,,,
835,,,(,,,,,,,,,
839,,,,,,,,,,,t,
841,,,,,,,,,,t,,t
842,,t,,t,,,,,,,,
846,,,,,,,,,t,,,
849,t,,,,,,,,,,,
852,,,,,,t,,,,,,
853,,,,,,,t,,,,,
855,,,,,,,,t,,,,
861,,,,,),,,,,,,
865,,,t,,,,,,,,,
875,),,,,,,,,,,,
880,,,,,,,,,),,,
882,,,,),,,,,,,,
883,,,,,,,,,,,,)
884,,,,,,,,,,),,
885,,),,,,,,,,,,
886,,,,,,,,,,,),
890,,,,,,,),,,,,
891,,,),,,),,,,,,
892,,,,,,,,),,,,
981,,,,,,,(,,,,,
989,,,,,,,,,(,,,
991,,,,,,,,,,(,,
992,,(,(,(,,(,,,,,,(
997,,,,,,,,,,,(,
999,,,,,,,,(,,,,
1005,(,,,,,,,,,,,
1018,,,,,,,,,p,,,
1019,,,,,,,,,,p,,
1022,,,,,,,,,,,p,
1024,,,,,,,p,,,,,
1025,,p,p,,,p,,,,,,
1026,,,,,(,,,,,,,
1028,,,,p,,,,p,,,,
1033,,,,,,,,,),,,
1036,,,,,,,,,,,,p
1038,p,,,,,,,,,,,
1040,,,,,p,,,,,,,
1044,,,),,,,,,,,,
1057,,,,,,),,,,,,
1058,,,,,,,,,,),),
1059,,,,,,,),,,,,)
1061,,,,,,,,),,,,
1062,,,,),,,,,,,,
1063,),),,,,,,,,,,
1064,,,,,),,,,,,,
1093,,,,,,,,,,,(,
1094,,,,,,,,(,(,,,
1095,(,,,,(,,,,,(,,
1096,,,,,,,(,,,,,(
1101,,(,,,,,,,,,,
1102,,,(,(,,(,,,,,,
1106,,,,,,,N,,,,,
1107,,,,,,,,N,N,,,
1108,,,,,,,,,,N,,
1111,,,,,,,,,,,N,
1113,,,,,N,,,,,,,
1114,,,,,,,,,,,,N
1117,N,,,,,,,,,,,
1120,,N,,,,,,,,,,
1128,,,N,,,N,,,,,,
1132,,,,N,,,,,,,,
1140,,,,,,,),,,,,)
1141,,,,,,,,),,),,
1142,),),,,,,,,,,,
1143,,,,,,),,,),,),
1144,,,,,),,,,,,,
1145,,,,),,,,,,,,
1146,,,),,,,,,,,,
1182,(,,,,,,,,,,,
1183,,,,,,,,,,,(,
1184,,,,,(,,,,,,,
1186,,,,,,,,(,,,,
1187,,,,,,,,,,,,(
1190,,(,,(,,,,,,,,
1191,,,,,,,,,(,,,
1193,,,,,,(,,,,,,
1194,,,,,,,(,,,,,
1197,,,,,,,,,,(,,
1211,,,(,,,,,,,,,
1213,,,,,t,,,,,,,
1224,,,,,,,,t,,,,
1233,,,,,,,,,,t,,
1235,,,,,,,,,,,t,
1236,,,,,,,,,t,,,
1238,,,,,,,,,,,,t
1239,,,,,,t,,,,,,
1240,,t,,,,,,,,,,
1244,,,,t,,,,,,,,
1246,,,,,,,t,,,,,
1247,t,,,,,,,,,,,
1265,,,t,,,,,,,,,
1268,,,,,),,,,,,,
1273,,,,,,,,,),,,
1274,,,,,,,,,,,,)
1278,),,,,,,,,,),,
1279,,,,),,,,,,,,
1282,,,,,,,,),,,,
1283,,,,,,,),,,,),
1284,,),,,,,,,,,,
1286,,,,,,),,,,,,
1290,,,),,,,,,,,,
1384,,,(,,,,,,,,,
1395,,(,,,,,,,,,,
1396,,,,,,(,,,(,(,(,
1397,,,,,,,,,,,,(
1400,(,,,(,,,,,,,,
1414,,,,,,,,(,,,,
1419,,,,,,,(,,,,,
1422,,,,,,,,,p,,,
1425,,,,,,,,,,p,,
1429,,,,,,,,,,,p,
1430,,,,,(,,,,,,,
1431,,p,p,,,p,,,,,,
1432,,,,,,,,,,,,p
1433,,,,,,,,p,,,,
1435,,,,,,,p,,,,,
1438,,,,,,,,,),,,
1442,,,,p,,,,,,,,
1445,p,,,,,,,,,,,
1448,,,,,p,,,,,,,
1450,,,),,,,,,,,,
1463,,,,,,,,,,,),
1465,,,,,),),,,,),,
1467,,),,,,,,),,,,
1468,,,,,,,),,,,,)
1469,,,,),,,,,,,,
1475,),,,,,,,,,,,
1499,,,,,,,,,,(,(,
1500,,,,,,,,(,(,,,
1502,(,,,,,,,,,,,
1503,,,,,,,(,,,,,
1505,,,,,,,,,,,,(
1507,,,,(,,,,,,,,
1508,,(,,,,,,,,,,
1509,,,,,(,(,,,,,,
1511,,,(,,,,N,,,,,
1513,,,,,,,,N,N,N,,
1516,,,,,,,,,,,N,
1521,,,,,,,,,,,,N
1526,N,N,,,,N,,,,,,
1528,,,,,N,,,,,,,
1536,,,N,,,,,,,,,
1540,,,,N,,,,,,,,
1545,,,,,,,),,,,,
1546,),,,,),,,,,,,
1547,,,,,,,,),,,,
1548,,,,,,,,,),),,)
1549,,,),,,),,,,,,
1551,,,,,,,,,,,),
1553,,,,),,,,,,,,
1554,,),,,,,,,,,,
1583,,,,,,,,,,(,,
1585,,,,,,,,,,,(,
1588,,,,,,,(,,,,,
1589,,,,,,,,,(,,,(
1592,,(,,,,,,,,,,
1598,,,,,,(,,,,,,
1599,,,,(,,,,,,,,
1614,(,,,,(,,,,,,,
1615,,,,,,,,(,,,,
1616,,,(,,,,,,,,,
1629,,,,,,,,,t,,,
1639,,,,,,,,,,t,,
1642,,,,,,,,,,,t,
1644,,,t,,,,,,,,,
1645,,,,,,t,,,,,,t
1646,,t,,,,,,,,,,
1651,,,,t,,,,,,,,
1654,,,,,,,,t,,,,
1655,t,,,,,,t,,,,,
1657,,,,,t,,,,,,,
1672,,,),,,,,,,,,
1677,,,,,,,,),,,,
1681,,,,,,,,,,,,)
1683,,,,,,,,,),,,
1688,,,,,),,,,,,,
1689,,,,,,,,,,),,
1691,,),,),,,),,,,),
1692,),,,,,,,,,,,
1698,,,,,,),,,,,,
1796,(,(,,,,,,,(,,,(
1797,,,,,,(,,,,,,
1799,,,(,(,,,,,,(,,
1800,,,,,,,,,,,(,
1805,,,,,,,(,,,,,
1823,,,,,,,,(,p,,,
1826,,,,,,,,,,p,,
1829,,,,,(,,,,,,p,
1831,,,p,,,,,,,,,
1832,,,,,,p,,,,,,
1833,,,,,,,,,,,,p
1834,,p,,,,,,p,,,,
1837,,,,p,,,p,,,,,
1839,,,,,,,,,),,,
1843,p,,,,,,,,,,,
1848,,,),,p,,,,,,,
