-1.948051948051948007e-02,4.941482444733420049e-02,4.022988505747126381e-02,-1.526717557251908337e-02,-3.144104803493449896e-02,4.752275025278058368e-02,1.292307692307692324e-01,1.585903083700440641e-02,7.291666666666666782e-03,-2.159753171066164032e-02,1.804239963915200713e-03,-9.954158480681074561e-02
-1.948051948051948007e-02,2.990897269180754076e-02,2.945402298850574585e-02,-1.908396946564885422e-03,-2.532751091703056706e-02,3.235591506572295384e-02,1.369230769230769251e-01,1.321585903083700476e-02,7.291666666666666782e-03,-2.331162152896811696e-02,-3.608479927830401425e-03,-1.060903732809430206e-01
-2.164502164502164414e-02,2.340702210663199098e-02,2.729885057471264503e-02,3.816793893129770843e-03,-2.445414847161572064e-02,2.831142568250758287e-02,1.476923076923077061e-01,2.026431718061674075e-02,4.687499999999999827e-03,-2.502571134727459706e-02,-3.608479927830401425e-03,-1.093647675180091650e-01
-4.004329004329004044e-02,2.080624187256176899e-02,3.807471264367816299e-02,2.290076335877862593e-02,-3.842794759825327727e-02,3.437815975733063412e-02,1.476923076923077061e-01,2.202643171806167519e-02,8.854166666666666435e-03,-2.159753171066164032e-02,-5.863779882724402641e-03,-1.074001309757694894e-01
-3.463203463203463200e-02,2.730819245773732223e-02,3.807471264367816299e-02,1.335877862595419817e-02,-3.668122270742357749e-02,3.741152679474216147e-02,1.400000000000000133e-01,1.585903083700440641e-02,3.645833333333333391e-03,-2.502571134727459706e-02,-7.216959855660802850e-03,-1.093647675180091650e-01
-3.463203463203463200e-02,2.730819245773732223e-02,3.807471264367816299e-02,1.335877862595419817e-02,-3.668122270742357749e-02,3.741152679474216147e-02,1.400000000000000133e-01,1.585903083700440641e-02,3.645833333333333391e-03,-2.502571134727459706e-02,-8.119079837618402989e-03,-1.093647675180091650e-01
-3.787878787878787984e-02,2.730819245773732223e-02,4.022988505747126381e-02,1.526717557251908337e-02,-3.930131004366812369e-02,3.842264914054600855e-02,1.446153846153846179e-01,1.585903083700440641e-02,4.687499999999999827e-03,-2.399725745629071108e-02,-8.119079837618402989e-03,-1.093647675180091650e-01
-4.004329004329004044e-02,2.730819245773732223e-02,4.166666666666666435e-02,1.717557251908397031e-02,-4.104803493449781654e-02,3.943377148634984869e-02,1.446153846153846179e-01,1.585903083700440641e-02,6.250000000000000347e-03,-2.331162152896811696e-02,-8.119079837618402989e-03,-1.093647675180091650e-01
-4.329004329004328827e-02,2.730819245773732223e-02,4.382183908045977211e-02,2.099236641221374072e-02,-4.366812227074235581e-02,4.145601617795753591e-02,1.476923076923077061e-01,1.585903083700440641e-02,7.291666666666666782e-03,-2.228316763798423097e-02,-8.119079837618402989e-03,-1.074001309757694894e-01
-4.870129870129870364e-02,3.381014304291287548e-02,5.100574712643678177e-02,2.099236641221374072e-02,-4.978165938864628770e-02,4.853387259858443076e-02,1.553846153846153710e-01,1.762114537444934084e-02,7.291666666666666782e-03,-1.988344189235516021e-02,-7.216959855660802850e-03,-1.074001309757694894e-01
-5.086580086580086424e-02,3.381014304291287548e-02,5.244252873563218231e-02,2.290076335877862593e-02,-5.152838427947598055e-02,4.954499494438827090e-02,1.476923076923077061e-01,1.145374449339207033e-02,7.291666666666666782e-03,-2.331162152896811696e-02,-5.863779882724402641e-03,-1.041257367387033450e-01
