-7.337095946639302091e-02,-1.081612586037364737e-01,2.132998745294855877e-02,9.502598366740905300e-02,-5.072046109510086609e-02,-4.226918798665183635e-02,8.065030283710551695e-02,1.308215593929879517e-01,2.218879277924031695e-02,-1.386861313868613110e-01,-7.375271149674619831e-02,-1.759103641456582767e-01
-7.080554130323242490e-02,-1.130776794493608683e-01,1.505646173149309888e-02,9.502598366740905300e-02,-4.668587896253602321e-02,-5.116796440489432968e-02,8.001275103602167871e-02,1.313448456305599255e-01,2.406919894697254550e-02,-1.386861313868613110e-01,-7.375271149674619831e-02,-1.703081232492997255e-01
-7.234479220112878528e-02,-1.111111111111111049e-01,1.819322459222082883e-02,9.502598366740905300e-02,-4.899135446685878859e-02,-4.671857619577308302e-02,8.160663053873126738e-02,1.321297749869178306e-01,2.783001128243700606e-02,-1.344282238442822408e-01,-7.266811279826464187e-02,-1.647058823529411742e-01
-8.004104669061057331e-02,-1.258603736479842750e-01,1.819322459222082883e-02,1.061618411284335622e-01,-5.302593659942363147e-02,-5.561735261401556940e-02,8.160663053873126738e-02,1.347462061747776163e-01,2.783001128243700606e-02,-1.326034063260340679e-01,-7.266811279826464187e-02,-1.675070028011204359e-01
-8.004104669061057331e-02,-1.278269419862340106e-01,1.693851944792973754e-02,1.069042316258351916e-01,-5.244956772334293665e-02,-5.784204671857619273e-02,9.116990755498884103e-02,1.439037153322867690e-01,3.911244828883038427e-02,-1.283454987834549976e-01,-7.104121475054230028e-02,-1.658263305322128789e-01
-8.004104669061057331e-02,-1.278269419862340106e-01,1.693851944792973754e-02,1.069042316258351916e-01,-5.244956772334293665e-02,-5.784204671857619273e-02,9.021357985336309060e-02,1.431187859759288361e-01,3.798420458819105200e-02,-1.283454987834549976e-01,-7.104121475054230028e-02,-1.658263305322128789e-01
-8.004104669061057331e-02,-1.278269419862340106e-01,1.693851944792973754e-02,1.069042316258351916e-01,-5.244956772334293665e-02,-5.784204671857619273e-02,9.021357985336309060e-02,1.431187859759288361e-01,3.798420458819105200e-02,-1.283454987834549976e-01,-7.104121475054230028e-02,-1.658263305322128789e-01
-8.004104669061057331e-02,-1.278269419862340106e-01,1.693851944792973754e-02,1.069042316258351916e-01,-5.244956772334293665e-02,-5.784204671857619273e-02,9.021357985336309060e-02,1.425954997383568901e-01,3.723204212109815919e-02,-1.283454987834549976e-01,-7.104121475054230028e-02,-1.658263305322128789e-01
-8.106721395587480894e-02,-1.278269419862340106e-01,1.819322459222082883e-02,1.076466221232368209e-01,-5.360230547550431934e-02,-5.672969966629588107e-02,9.021357985336309060e-02,1.425954997383568901e-01,3.723204212109815919e-02,-1.283454987834549976e-01,-7.104121475054230028e-02,-1.647058823529411742e-01
-8.004104669061057331e-02,-1.278269419862340106e-01,1.693851944792973754e-02,1.069042316258351916e-01,-5.244956772334293665e-02,-5.784204671857619273e-02,9.116990755498884103e-02,1.439037153322867690e-01,3.798420458819105200e-02,-1.283454987834549976e-01,-7.104121475054230028e-02,-1.647058823529411742e-01
-7.901487942534633768e-02,-1.258603736479842750e-01,1.693851944792973754e-02,1.054194506310319190e-01,-5.187319884726224878e-02,-5.672969966629588107e-02,9.180745935607267927e-02,1.452119309262166480e-01,3.986461075592327707e-02,-1.265206812652068247e-01,-7.104121475054230028e-02,-1.647058823529411742e-01
-7.593637762955361692e-02,-1.229105211406096299e-01,1.505646173149309888e-02,1.024498886414253879e-01,-4.956772334293948340e-02,-5.672969966629588107e-02,9.276378705769844357e-02,1.465201465201465270e-01,4.174501692365550909e-02,-1.253041362530413760e-01,-7.104121475054230028e-02,-1.647058823529411742e-01
-7.491021036428938129e-02,-1.209439528023598803e-01,1.505646173149309888e-02,1.009651076466221292e-01,-4.899135446685878859e-02,-5.561735261401556940e-02,9.435766656040803224e-02,1.478283621140764059e-01,4.362542309138774110e-02,-1.234793187347931892e-01,-6.995661605206074385e-02,-1.647058823529411742e-01
-7.491021036428938129e-02,-1.209439528023598803e-01,1.505646173149309888e-02,1.009651076466221292e-01,-4.899135446685878859e-02,-5.561735261401556940e-02,9.499521836149187048e-02,1.491365777080062849e-01,4.475366679202708031e-02,-1.234793187347931892e-01,-7.104121475054230028e-02,-1.647058823529411742e-01
-7.337095946639302091e-02,-1.179941002949852491e-01,1.505646173149309888e-02,9.873793615441722737e-02,-4.783861671469740590e-02,-5.339265850945495301e-02,9.595154606311763479e-02,1.504447933019361638e-01,4.663407295975930539e-02,-1.222627737226277406e-01,-7.104121475054230028e-02,-1.647058823529411742e-01
-7.337095946639302091e-02,-1.179941002949852491e-01,1.505646173149309888e-02,9.873793615441722737e-02,-4.783861671469740590e-02,-5.339265850945495301e-02,9.658909786420147303e-02,1.517530088958660428e-01,4.851447912749153740e-02,-1.204379562043795676e-01,-7.104121475054230028e-02,-1.647058823529411742e-01
